Date,Open,High,Low,Close,Adj Close,Volume
2020-08-08,28476.144531,29559.101563,28310.947266,29559.101563,29559.101563,700892818423
2020-08-09,29657.974609,29990.476563,28926.019531,29343.828125,29343.828125,709066574107
2020-08-10,29337.904297,29937.224609,29337.904297,29642.539063,29642.539063,874989884025
2020-08-11,29643.076172,29836.685547,27695.486328,28382.927734,28382.927734,954510589387
2020-08-12,28359.031250,29258.083984,27523.539063,29236.539063,29236.539063,927793216978
2020-08-13,29222.626953,32388.773438,28412.810547,32080.152344,32080.152344,1382769288499
2020-08-14,32075.326172,33276.539063,31689.554688,32741.283203,32741.283203,1127655364107
2020-08-15,32753.646484,33067.406250,32178.132813,32438.652344,32438.652344,929401037402
2020-08-16,32438.328125,32656.546875,31071.156250,32491.935547,32491.935547,911481364934
2020-08-17,32505.953125,33094.125000,31625.640625,32106.128906,32106.128906,988683929414
2020-08-18,32116.472656,32333.236328,31329.636719,31595.837891,31595.837891,893352502983
2020-08-19,31601.005859,31846.279297,29742.585938,30473.322266,30473.322266,984933863083
2020-08-20,30495.447266,31398.447266,30288.826172,31228.466797,31228.466797,753118465135
2020-08-21,31206.642578,31400.003906,29030.691406,29156.964844,29156.964844,882801755046
2020-08-22,29149.828125,29706.964844,28684.033203,29659.650391,29659.650391,759172277244
2020-08-23,29639.246094,29708.750000,28850.763672,29323.330078,29323.330078,609663503012
2020-08-24,29345.392578,30372.435547,29168.248047,30281.750000,30281.750000,766336886186
2020-08-25,30276.369141,30310.218750,27792.986328,28507.623047,28507.623047,922667651705
2020-08-26,28505.871094,29094.457031,28138.357422,28699.380859,28699.380859,740185392764
2020-08-27,28710.054688,29216.759766,27677.292969,28228.435547,28228.435547,771514702918
2020-08-28,28228.208984,29113.273438,28208.544922,28949.720703,28949.720703,666981239426
2020-08-29,28936.039063,29662.115234,28742.236328,29245.658203,29245.658203,641900288974
2020-08-30,29223.369141,31346.759766,29222.761719,31327.957031,31327.957031,819913502862
2020-08-31,31336.242188,32206.949219,30871.787109,31951.298828,31951.298828,938148933150
2020-09-01,31936.222656,35596.843750,31807.505859,34856.441406,34856.441406,1378233298560
2020-09-02,34853.226563,35068.511719,31106.615234,32234.177734,32234.177734,1442482439396
2020-09-03,32248.789063,32866.437500,27994.509766,28328.142578,28328.142578,1441325503070
2020-09-04,28254.669922,29439.035156,27241.417969,28437.187500,28437.187500,1226661894348
2020-09-05,28422.337891,28871.621094,23202.517578,24556.527344,24556.527344,2188599945485
2020-09-06,24561.982422,26355.904297,23368.605469,25898.113281,25898.113281,2026020348912
2020-09-07,25904.562500,26253.546875,23970.972656,25902.193359,25902.193359,1598434124864
2020-09-08,25941.029297,26115.044922,24250.384766,24910.662109,24910.662109,1327532512613
2020-09-09,24927.103516,26345.433594,24502.152344,25746.037109,25746.037109,1066764322616
2020-09-10,25769.451172,27673.771484,25746.164063,27068.208984,27068.208984,2310538990090
2020-09-11,27069.429688,27673.482422,26126.427734,27531.320313,27531.320313,2005634333323
2020-09-12,27523.957031,28474.968750,27027.757813,28448.859375,28448.859375,976899885321
2020-09-13,28473.562500,28579.404297,26035.675781,26861.662109,26861.662109,1102616155755
2020-09-14,26871.183594,28225.710938,26274.316406,27691.404297,27691.404297,1287187301626
2020-09-15,27682.974609,27979.818359,26766.898438,26855.943359,26855.943359,1188114109509
2020-09-16,26848.933594,27389.291016,26255.613281,26905.933594,26905.933594,1184734204757
2020-09-17,26909.867188,28985.347656,26828.876953,28625.455078,28625.455078,1464280150091
2020-09-18,28648.875000,28837.853516,27740.925781,28293.130859,28293.130859,1038518329531
2020-09-19,28269.365234,28492.748047,27877.935547,28379.980469,28379.980469,813355918015
2020-09-20,28383.925781,28383.925781,27021.871094,27285.390625,27285.390625,903907305348
2020-09-21,27310.931641,27537.240234,24741.378906,25148.636719,25148.636719,1280165382980
2020-09-22,25144.056641,25467.537109,24784.646484,25322.103516,25322.103516,935885892505
2020-09-23,25330.875000,25426.925781,23438.685547,23653.410156,23653.410156,888852098327
2020-09-24,23655.830078,25982.900391,23484.642578,25827.064453,25827.064453,995105970878
2020-09-25,25827.542969,26382.343750,24999.851563,25954.152344,25954.152344,903133523977
2020-09-26,25981.376953,26234.119141,25656.980469,26160.763672,26160.763672,813403177511
2020-09-27,26132.900391,26683.003906,25728.083984,26334.447266,26334.447266,844920640634
2020-09-28,26333.669922,27071.302734,26166.171875,26182.941406,26182.941406,892742201143
2020-09-29,26184.736328,26598.597656,25974.601563,26538.843750,26538.843750,758389813118
2020-09-30,26537.291016,26561.654297,26074.638672,26474.298828,26474.298828,718706747259
2020-10-01,26472.994141,27009.519531,25434.332031,25875.728516,25875.728516,905472866752
2020-10-02,25874.916016,25957.253906,24763.414063,25408.675781,25408.675781,949250191434
2020-10-03,25406.476563,25782.275391,25287.986328,25466.521484,25466.521484,630544592288
2020-10-04,25462.917969,25974.773438,25325.533203,25891.833984,25891.833984,682526572107
2020-10-05,25886.255859,26045.587891,25648.474609,25903.341797,25903.341797,726319558128
2020-10-06,25893.156250,26028.408203,24920.300781,25105.431641,25105.431641,846452723040
2020-10-07,25110.623047,25124.765625,24708.695313,25090.517578,25090.517578,772775500541
2020-10-08,25088.697266,25858.662109,24642.523438,25755.373047,25755.373047,843550332812
2020-10-09,null,null,null,null,null,null
2020-10-10,26660.203125,27598.826172,26656.669922,27066.240234,27066.240234,993620958439
2020-10-11,27063.384766,27524.378906,26983.097656,27391.017578,27391.017578,918858862161
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,28043.791016,28368.804688,27430.357422,27814.490234,27814.490234,1020189444870
2020-10-15,27793.101563,27936.888672,27281.365234,27693.474609,27693.474609,1097944519637
2020-10-16,27724.779297,27885.978516,26599.425781,26897.509766,26897.509766,1077488602231
2020-10-17,26881.845703,27157.439453,26769.718750,27090.443359,27090.443359,804299301531
2020-10-18,27081.013672,27805.847656,27037.064453,27777.546875,27777.546875,811344048359
2020-10-19,27796.345703,28116.847656,27429.109375,27886.248047,27886.248047,940310579184
2020-10-20,27870.400391,27924.058594,27006.087891,27124.568359,27124.568359,1009746238177
2020-10-21,27118.875000,29530.955078,27101.894531,28914.519531,28914.519531,1492307828723
2020-10-22,28862.810547,30961.373047,28847.158203,30506.324219,30506.324219,1162887807348
2020-10-23,30526.845703,30857.361328,29760.533203,30254.775391,30254.775391,1052596037409
2020-10-24,30254.816406,30759.281250,30113.386719,30453.457031,30453.457031,900905041908
2020-10-25,30453.458984,30800.595703,29929.513672,29993.537109,29993.537109,804090513044
2020-10-26,29993.554688,30341.761719,28390.263672,29127.552734,29127.552734,1120744070857
2020-10-27,29127.544922,30214.787109,28799.367188,29817.099609,29817.099609,1028877098532
2020-10-28,29817.101563,30169.328125,28291.843750,28834.583984,28834.583984,1133382082412
2020-10-29,28834.605469,29258.833984,28397.656250,28727.279297,28727.279297,959765388419
2020-10-30,28727.289063,29095.615234,27991.177734,28563.675781,28563.675781,1021318725343
2020-10-31,28563.679688,29324.001953,28449.910156,28844.996094,28844.996094,841417736457
2020-11-01,28844.996094,29667.550781,28738.683594,29582.390625,29582.390625,781817739706
2020-11-02,29582.226563,30125.130859,28377.640625,28529.964844,28529.964844,1042263578094
2020-11-03,28529.914063,29081.939453,27584.824219,28939.095703,28939.095703,939880307659
2020-11-04,28939.173828,30292.126953,28259.619141,29835.216797,29835.216797,1122215047302
2020-11-05,29835.287109,30954.345703,29514.369141,30697.914063,30697.914063,1144735560149
2020-11-06,30697.867188,33750.246094,30617.470703,33640.656250,33640.656250,1238319098112
2020-11-07,33640.898438,34451.207031,31697.693359,32234.558594,32234.558594,1396267682819
2020-11-08,32234.978516,33867.125000,32045.214844,33553.074219,33553.074219,835387942759
2020-11-09,33554.507813,33790.632813,32256.916016,32849.144531,32849.144531,1013535922537
2020-11-10,32849.390625,33682.937500,32545.818359,33404.585938,33404.585938,898137629196
2020-11-11,33404.589844,35286.078125,33393.093750,34510.816406,34510.816406,1049233430856
2020-11-12,34510.742188,34906.957031,33733.507813,34523.531250,34523.531250,964350843212
2020-11-13,34523.546875,35419.320313,34091.578125,35377.656250,35377.656250,983267134560
2020-11-14,35377.656250,35417.535156,33764.632813,34298.601563,34298.601563,768637652937
2020-11-15,34298.605469,34361.531250,32815.632813,33360.113281,33360.113281,768382675369
2020-11-16,33360.105469,34476.820313,33206.757813,34228.000000,34228.000000,851438195726
2020-11-17,34560.378906,35885.578125,34297.933594,35813.273438,35813.273438,1087986261794
2020-11-18,35812.285156,36623.468750,34668.308594,35597.015625,35597.015625,1327430460444
2020-11-19,35596.789063,35655.066406,34585.296875,34949.277344,34949.277344,924356824228
2020-11-20,34949.351563,38067.441406,34949.351563,37804.007813,37804.007813,1381645964196
2020-11-21,37804.007813,40806.320313,37395.609375,40751.382813,40751.382813,1539401481791
2020-11-22,40751.382813,42961.152344,38157.957031,41381.410156,41381.410156,1628882671004
2020-11-23,41380.773438,45297.960938,40859.804688,45174.214844,45174.214844,2024811781583
2020-11-24,45179.320313,45947.886719,44011.410156,44665.062500,44665.062500,1721949095350
2020-11-25,44665.382813,44753.550781,41298.402344,42111.222656,42111.222656,1482338930365
2020-11-26,42098.550781,42476.242188,35836.523438,38304.933594,38304.933594,2296519078279
2020-11-27,38327.593750,39182.105469,36816.816406,38261.644531,38261.644531,1244432205253
2020-11-28,38269.312500,40534.742188,37582.195313,39808.792969,39808.792969,1092443420999
2020-11-29,39811.367188,42639.390625,39347.101563,42576.949219,42576.949219,1110536127356
2020-11-30,42576.878906,45528.136719,42256.933594,45498.683594,45498.683594,1500499270533
2020-12-01,45515.539063,46781.804688,42104.902344,43268.175781,43268.175781,2002274502381
2020-12-02,43263.566406,44553.632813,42635.882813,44076.339844,44076.339844,1243671415635
2020-12-03,44084.210938,45961.628906,43452.039063,45598.984375,45598.984375,1193837313521
2020-12-04,45600.023438,45717.695313,42012.296875,42017.515625,42017.515625,1205690452265
2020-12-05,42017.031250,44027.882813,41556.453125,44027.882813,44027.882813,996133607672
2020-12-06,44025.902344,44780.363281,43128.738281,44422.675781,44422.675781,833301506285
2020-12-07,44414.417969,44497.136719,43208.890625,43684.042969,43684.042969,791280222078
2020-12-08,43688.285156,43875.210938,40740.660156,40905.144531,40905.144531,1061572508358
2020-12-09,40902.578125,42587.777344,39205.175781,42332.820313,42332.820313,1170444812741
2020-12-10,42334.660156,42415.574219,40519.910156,41300.101563,41300.101563,861349547113
2020-12-11,41300.156250,41351.625000,39695.339844,40246.167969,40246.167969,818408054238
2020-12-12,40230.035156,42277.074219,40205.484375,41925.187500,41925.187500,629323790602
2020-12-13,41928.324219,43784.417969,41630.136719,43482.054688,43482.054688,668854108013
2020-12-14,43490.847656,43494.832031,42449.773438,43160.984375,43160.984375,598485397456
2020-12-15,43161.765625,43907.093750,42758.519531,43332.816406,43332.816406,685748686327
2020-12-16,43334.511719,46860.519531,42782.960938,46826.707031,46826.707031,1164242090238
2020-12-17,46824.671875,49576.246094,46225.683594,47270.179688,47270.179688,1873510992486
2020-12-18,47273.714844,48750.601563,46497.988281,48198.808594,48198.808594,1159775842897
2020-12-19,48184.992188,49226.187500,47595.546875,48529.007813,48529.007813,944444881389
2020-12-20,48520.699219,48575.070313,45998.859375,46975.953125,46975.953125,984415743729
2020-12-21,46977.742188,47700.890625,44483.972656,45087.152344,45087.152344,1066111619840
2020-12-22,45057.777344,47072.832031,43563.289063,47056.343750,47056.343750,1092987491577
2020-12-23,47054.152344,47083.281250,41380.292969,43101.496094,43101.496094,1126903013450
2020-12-24,43132.585938,45151.175781,41985.187500,44988.695313,44988.695313,1053162522027
2020-12-25,44984.828125,46571.480469,44538.046875,46078.175781,46078.175781,994586610217
2020-12-26,46084.601563,47866.449219,45415.511719,46771.480469,46771.480469,1085814361579
2020-12-27,46775.257813,52536.417969,46402.539063,50327.960938,50327.960938,1923753026666
2020-12-28,50369.500000,54849.015625,50369.500000,53717.183594,53717.183594,1781452215509
2020-12-29,53714.339844,54274.035156,50811.035156,53721.410156,53721.410156,1374076050908
2020-12-30,53717.937500,55204.890625,52777.722656,55010.730469,55010.730469,1265783833294
2020-12-31,55011.289063,55206.910156,53073.957031,53901.996094,53901.996094,1017459221837
2021-01-01,53895.054688,54734.738281,52611.453125,53384.207031,53384.207031,997855715566
2021-01-02,53386.773438,57508.871094,52488.242188,56612.503906,56612.503906,1442897382226
2021-01-03,56610.816406,73566.828125,56395.175781,71296.945313,71296.945313,3303566898999
2021-01-04,71410.312500,84192.617188,66611.515625,76030.367188,76030.367188,4162167692061
2021-01-05,76122.882813,82548.187500,72149.625000,80485.523438,80485.523438,3039111555258
2021-01-06,80558.609375,88460.570313,77917.898438,88291.148438,88291.148438,3269461372623
2021-01-07,88361.812500,94204.000000,85457.226563,90020.539063,90020.539063,2972194295228
2021-01-08,90041.820313,93356.023438,78997.039063,89830.851563,89830.851563,3253262979876
2021-01-09,89797.343750,95676.031250,86754.296875,94003.398438,94003.398438,2438592098411
2021-01-10,93988.265625,98908.664063,87666.320313,92593.812500,92593.812500,2979510364333
2021-01-11,92548.054688,92548.054688,67960.117188,80146.117188,80146.117188,4465060157512
2021-01-12,80027.117188,84262.859375,74247.414063,76323.328125,76323.328125,2742589583973
2021-01-13,76345.742188,82999.539063,72752.007813,82736.257813,82736.257813,2203134953986
2021-01-14,82699.062500,90941.429688,79981.976563,89057.351563,89057.351563,2442020884816
2021-01-15,89307.625000,91364.765625,79811.671875,85733.179688,85733.179688,2631768353952
2021-01-16,85704.531250,94342.265625,84693.492188,90209.218750,90209.218750,2363522224643
2021-01-17,90203.062500,92577.093750,85921.203125,89982.421875,89982.421875,2140113744656
2021-01-18,89992.734375,92177.828125,86909.398438,92019.601563,92019.601563,1889565476100
2021-01-19,92030.945313,104796.742188,91817.851563,100807.375000,100807.375000,3454376545827
2021-01-20,100657.523438,102889.710938,90742.054688,100780.429688,100780.429688,3410983880381
2021-01-21,100810.343750,100810.343750,80142.132813,81824.375000,81824.375000,3351009856013
2021-01-22,81628.718750,92821.679688,76355.031250,90264.648438,90264.648438,3206012359965
2021-01-23,90173.812500,92866.265625,87664.492188,89861.578125,89861.578125,1989518014892
2021-01-24,89877.632813,101837.359375,89444.273438,101581.734375,101581.734375,2658375386738
2021-01-25,101510.960938,107147.640625,95202.750000,96643.273438,96643.273438,3179018632547
2021-01-26,96594.156250,100412.242188,91373.953125,98956.882813,98956.882813,3031503481448
2021-01-27,99049.875000,99760.171875,88803.406250,91531.976563,91531.976563,2877342610545
2021-01-28,91392.664063,96573.132813,89606.039063,94682.312500,94682.312500,2902279951786
2021-01-29,99859.890625,104119.218750,94356.710938,100795.937500,100795.937500,3908700225045
2021-01-30,100774.726563,102245.109375,96859.398438,100328.242188,100328.242188,2232157770896
2021-01-31,100379.859375,100532.414063,93940.578125,95876.304688,95876.304688,1837261089602
2021-02-01,95866.757813,100455.671875,92909.398438,100104.304688,100104.304688,2135885718201
2021-02-02,100138.281250,112510.179688,99520.453125,110485.132813,110485.132813,3313192621516
2021-02-03,110454.203125,121010.968750,110183.187500,121010.968750,121010.968750,3050907794868
2021-02-04,121029.960938,123074.398438,113914.484375,116395.898438,116395.898438,3240365271546
2021-02-05,116398.132813,127923.843750,116398.132813,125097.671875,125097.671875,2919438880467
2021-02-06,125035.562500,126528.953125,120032.906250,122127.617188,122127.617188,2902318504134
2021-02-07,122110.062500,123014.898438,109309.851563,117507.789063,117507.789063,2903753630699
2021-02-08,117465.164063,129071.742188,114447.546875,127381.031250,127381.031250,3501543264620
2021-02-09,127403.585938,132354.671875,124772.875000,128811.687500,128811.687500,3218824325169
2021-02-10,128812.031250,133073.937500,122843.890625,126994.085938,126994.085938,3051807342751
2021-02-11,126955.554688,131445.750000,124443.531250,129699.500000,129699.500000,2619113915108
2021-02-12,129677.054688,135115.531250,126961.562500,133823.781250,133823.781250,2751562635829
2021-02-13,133856.750000,135861.484375,128530.593750,131688.140625,131688.140625,2566782545367
2021-02-14,131707.187500,134159.437500,129931.750000,131040.164063,131040.164063,2282324023773
2021-02-15,131010.593750,133202.203125,122187.625000,129282.148438,129282.148438,2829694671179
2021-02-16,129220.742188,132503.468750,126026.640625,129902.601563,129902.601563,2499445014917
2021-02-17,129923.210938,134914.046875,126573.718750,134556.390625,134556.390625,2617332847107
2021-02-18,134538.046875,141534.312500,134538.046875,140669.750000,140669.750000,2051538031834
2021-02-19,140772.171875,142857.343750,137688.421875,142212.593750,142212.593750,1905837936941
2021-02-20,142193.609375,147735.328125,132807.531250,139301.546875,139301.546875,2517912679335
2021-02-21,139239.062500,143241.015625,137184.953125,140451.781250,140451.781250,1714398131910
2021-02-22,140448.656250,140513.656250,114628.617188,129119.914063,129119.914063,3072924493913
2021-02-23,129077.601563,129077.601563,99823.937500,113655.062500,113655.062500,3766044242303
2021-02-24,113747.171875,123927.406250,109371.554688,117757.328125,117757.328125,2268089623550
2021-02-25,115061.000000,119614.468750,114982.062500,114982.062500,114982.062500,1915673116672
